country,politician,revid,quality
Malawi,Ken Lipenga,794680935,Start
Malawi,Daniel Liwimbi,778607327,Start
Malawi,Dick Matenje,804478236,C
Malawi,Margaret Roka Mauwa,778825551,Start
Malawi,Bazuka Mhango,790006260,Start
Malawi,Sidik Mia,709850088,Start
Malawi,Donton Samuel Mkandawire,783425867,Stub
Malawi,Samuel Mpasu,790006393,Stub
Malawi,Brown Mpinganjira,790006275,Stub
Malawi,Atupele Muluzi,714906746,Stub
Malawi,Rodwell Munyenyembe,790006231,Stub
Malawi,Henry Mussa,790032719,Stub
Malawi,Yunus Mussa,790764726,C
Malawi,Peter Mutharika,719685226,Start
Malawi,Theresa Gloria Mwale,773049736,C
Malawi,Peter Mwanza,751379537,C
Malawi,Fraser Nihorya,720495219,Start
Malawi,Henry Dama Phoya,790006291,Start
Malawi,Wictor Sajeni,795721913,Stub
Malawi,Aaron Sangala,790006256,Stub
Malawi,Abbie Shaba,790006349,Stub
Malawi,McJones Shaba,790006369,Stub
Malawi,Lucius Banda,783304398,C
Malawi,Cassim Chilumpha,771062208,Start
Malawi,David Chiwanga,719689714,Start
Malawi,Catherine Gotani Hara,782157936,C
Malawi,Ralph Jooma,739883043,Stub
Malawi,Simon Vuwa Kaunda,790085231,Stub
Malawi,Justin Malewezi,789440301,C
Malawi,Joe Manduwa,801247753,B
Malawi,Gertrude Maseko,793350730,Stub
Malawi,Ibrahim Matola,793553685,C
Malawi,Geoffrey Du Mhango,790006312,Stub
Malawi,Richard Msowoya,790006352,Start
Malawi,Chimango Mughogho,799970833,Start
Malawi,Dindi Gowa Nyasulu,800706423,C
Malawi,Nasrin Pillane,796092029,Start
Malawi,Kenneth Thindwa,805413763,Stub
Malawi,Louis Chimango,788069341,Stub
Malawi,Lovenes Gondwe,762227208,Start
Malawi,Steven Malamba,805144857,B
Malawi,List of heads of state of Malawi,805599800,C
Malawi,President of Malawi,719536920,Start
Malawi,Hastings Banda,804328468,C
Malawi,Bakili Muluzi,720537726,Start
Malawi,Bingu wa Mutharika,787200884,Start
Malawi,Vice-President of Malawi,790006196,Stub
Malawi,Chakufwa Chihana,804215818,GA
Malawi,Saulos Chilima,735974904,Stub
Malawi,Kamangadazi Chambalo,720536721,Stub
Malawi,Orton Chirwa,722481332,Stub
Malawi,Vera Chirwa,798628050,GA
Malawi,Rafiq Hajat,756745802,Stub
Malawi,Reen Kachere,804732116,C
Malawi,Grain Malunga,713331917,Start
Malawi,Maxwell Mkwezalamba,790006218,Start
Malawi,Attati Mpakati,796683966,Stub
Malawi,Levi Zililo Mumba,787915868,Start
Malawi,Albert Muwalo,788467423,Start
Malawi,Cornelius Mwalwanda,790006366,Stub
Malawi,Kondwani Nakhumwa,783301267,C
Malawi,Kingsely Namakhwa,806007616,Start
Malawi,Raspicious Dzanjalimodzi,767247404,Start
Malawi,Twaibu Sangala,763703372,Stub
Malawi,James John Skinner,532253442,Stub
Malawi,Harry Thomson (politician),720505980,Stub
Malaysia,Amir Kahar,729581132,Stub
Malaysia,Wilfred Madius Tangau,794832964,Start
Malaysia,Wong Ling Biu,801510800,Stub
Malaysia,List of whips in the Dewan Rakyat,790006280,Stub
Malaysia,Hee Yit Foong,790006389,Stub
Malaysia,Karpal Singh,802050644,C
Malaysia,Dyana Sofya Mohd Daud,782713965,Stub
Malaysia,Lim Beng Hong,794994956,C
Malaysia,Marina Mahathir,798900362,Stub
Malaysia,Sakinah Junid,789334778,Start
Malaysia,Tun Fatimah,806010004,C
Malaysia,Victor Gu,789361328,Stub
Malaysia,Jins Shamsuddin,799152970,C
Malaysia,James W. W. Birch,804489697,Stub
Malaysia,Henry Gurney,759858445,Start
Malaysia,S. Krishnasamy,806215172,C
Malaysia,Duncan Stewart (British diplomat),787347427,Start
Malaysia,Goh Leong San,794451131,GA
Malaysia,Hou Kok Chung,773940232,Start
Malaysia,Zairil Khir Johari,799065783,C
Malaysia,Ko Chung Sen,801244467,C
Malaysia,Lai Meng Chong,789359280,Start
Malaysia,Robert Lau Hoi Chew,789359200,Start
Malaysia,Alice Lau Kiong Yieng,799037350,Start
Malaysia,Law Choo Kiang,796065203,Start
Malaysia,Henry Lee Hau Shik,789361260,Stub
Malaysia,Liang Teck Meng,724483849,Start
Malaysia,Lim Yew Hock,790085545,Start
Malaysia,Lim Chong Eu,798285613,C
Malaysia,Lim Lip Eng,795231840,Start
Malaysia,Mohamed Rahmat,805427222,FA
Malaysia,Musa Hitam,804053178,Start
Malaysia,Ng Wei Aik,799486739,Start
Malaysia,Nur Jazlan Mohamed,789369107,Stub
Malaysia,Ong Ka Chuan,799022512,Start
Malaysia,Ong Ka Ting,803554531,C
Malaysia,Omar Yoke Lin Ong,798630854,Start
Malaysia,Poh Ah Tiam,801859850,C
Malaysia,Su Keong Siong,796640739,C
Malaysia,Tan Chai Ho,805600600,C
Malaysia,Tan Kee Kwong,799225381,C
Malaysia,Tan Seng Giaw,789360991,Start
Malaysia,Teo Kok Seong,789367887,Stub
Malaysia,Michael Teo Yu Keng,789361299,C
Malaysia,Wee Choo Keong,789361232,Stub
Malaysia,Wong Chen,789368305,Start
Malaysia,Wong Ho Leng,789368548,Start
Malaysia,Wong Sai Hou,801256611,Start
Malaysia,Violet Yong Wui Wui,801869376,C
Malaysia,List of Malaysian politicians of Indian descent,786727635,Start
Malaysia,Abd. Aziz Sheikh Fadzir,789369097,Stub
Malaysia,Abdul Azeez Abdul Rahim,802955123,B
Malaysia,Gobind Singh Deo,801432169,Stub
Malaysia,K. L. Devaser,761115853,C
Malaysia,John Fernandez (Malaysian politician),798597760,C
Malaysia,G. Rama Iyer,801704415,C
Malaysia,Michael Jeyakumar Devaraj,796331250,C
Malaysia,P. Kamalanathan,795123414,Stub
Malaysia,Kasthuriraani Patto,804632561,C
Malaysia,M. Kayveas,789358974,Start
Malaysia,Devaki Krishnan,790314574,C
Malaysia,M. Kulasegaran,750525069,Start
Malaysia,Mahathir Mohamad,789368371,Start
Malaysia,V. Manickavasagam,804091344,Start
Malaysia,S. Manikavasagam,805587390,C
Malaysia,M. Manogaran,798671264,C
Malaysia,N.K. Menon,797360151,Start
Malaysia,Mukhriz Mahathir,805599633,C
Malaysia,Devan Nair,789362039,Start
Malaysia,Ganga Nayar,789368497,Start
Malaysia,K. S. Nijhar,795590138,C
Malaysia,Nor Mohamed Yakcop,789359064,Start
Malaysia,Ramasamy Palanisamy,795293603,Start
Malaysia,G. Palanivel,796357529,Start
Malaysia,M. G. Pandithan,778798321,Start
Malaysia,K. Parthiban,789362076,Start
Malaysia,K. Pathmanaban,800274510,Start
Malaysia,Kumutha Rahman,789367925,Stub
Malaysia,M. K. Rajakumar,713775663,Stub
Malaysia,Krishnamoorthy Rajannaidu,789367877,Start
Malaysia,Sivarasa Rasiah,798135626,Start
Malaysia,RSN Rayer,789361053,Start
Malaysia,Reezal Merican Naina Merican,805402558,Start
Malaysia,Rajiv Rishyakaran,794672664,Start
Malaysia,V. T. Sambanthan,805455361,FA
Malaysia,Vigneswaran Sanasee,805600468,C
Malaysia,Charles Santiago,725226456,Stub
Malaysia,D. R. Seenivasagam,794953086,C
Malaysia,Jagdeep Singh Deo,806015566,GA
Malaysia,Ramkarpal Singh,791513182,Start
Malaysia,V. Sivakumar,789368203,Start
Malaysia,K. Sivalingam,789368226,C
Malaysia,K. R. Somasundram,797595481,Start
Malaysia,S. Sothinathan,789368504,Start
Malaysia,N. Surendran,806282713,Start
Malaysia,Tanasekharan Autherapady,789361667,Start
Malaysia,John Thivy,778798332,Stub
Malaysia,E. E. C. Thuraisingham,805600902,C
Malaysia,V. David,789358957,C
Malaysia,Vadiveloo Govindasamy,791120001,Start
Malaysia,Veerappen Veerathan,805601110,C
Malaysia,Samy Vellu,789369049,Stub
Malaysia,Najib Razak,789369215,Start
Malaysia,FD Iskandar,802785186,Start
Malaysia,Syed Hussein Alatas,805601302,C
Malaysia,Shafie Apdal,790929468,C
Malaysia,Asri Muda,789369217,Stub
Malaysia,Aziz Ishak,789369218,Stub
Malaysia,Jugah Barieng,805230733,Stub
Malaysia,Ahmad Boestaman,789334760,Start
Malaysia,Tan Cheng Lock,799527434,Start
Malaysia,Bernard Giluk Dompok,789334867,Stub
Malaysia,Shamsiah Fakeh,719030235,Stub
Malaysia,Burhanuddin al-Helmy,796214876,Start
Malaysia,Ishak Haji Muhammad,789334898,Start
Malaysia,Onn Jaafar,789352303,Start
Malaysia,Joseph Pairin Kitingan,800849229,B
Malaysia,Joseph Kurup,806175649,C
Malaysia,Yong Teck Lee,789353879,Start
Malaysia,Mustapha Harun,789353921,Start
Malaysia,D. S. Ramanathan,789570522,Start
Malaysia,Abdul Razak Hussein,789334851,Start
Malaysia,Mohamad Sabu,795696474,Start
Malaysia,Harris Salleh,791166936,Start
Malaysia,Fuad Stephens,789359511,Start
Malaysia,Tan Chee Khoon,790393300,Start
Malaysia,Tengku Razaleigh Hamzah,772604656,Start
Malaysia,Tunku Abdul Rahman,802727432,C
Malaysia,Lajim Ukin,789368314,Stub
Malaysia,P. Uthayakumar,705200309,Stub
Malaysia,Wan Azizah Wan Ismail,785962378,Start
Malaysia,Wang Gungwu,783514171,Stub
Malaysia,Abdul Rahman Ya'kub,800465717,Start
Malaysia,Zaid Ibrahim,789361239,Start
Malaysia,David E. L. Choong,796833506,C
Malaysia,Soh Chin Aun,789369200,Start
Malaysia,Janaky Athi Nahappan,805402380,C
Malaysia,Saravanan Murugan,789353851,Start
Malaysia,Subramaniam Sathasivam,792563081,C
Malaysia,Subramaniam Sinniah,804374956,C
Malaysia,Template:Malaysia-politician-stub,779670027,C
Malaysia,Template:Malaysia-activist-stub,801651279,Start
Malaysia,Husein Hasanally Abdoolcader,799544171,Start
Malaysia,Abdul Aziz Abdul Kadir,795721037,Start
Malaysia,Ariff Sabri Abdul Aziz,776675917,C
Malaysia,Ismail Omar Abdul Aziz,800722429,Start
Malaysia,Abdul Ghani Ahmad,805601085,C
Malaysia,Amran Abdul Ghani,789368513,Start
Malaysia,Abdul Halim Abdul Rahman,799998700,C
Malaysia,Abdul Halim Abdul Samad,801869254,B
Malaysia,Abdul Latiff Ahmad,798146189,C
Malaysia,Abdul Manan Ismail,789369089,GA
Malaysia,Abdul Rahman Bakri,805640388,C
Malaysia,Senu Abdul Rahman,805402248,C
Malaysia,Tajuddin Abdul Rahman,801155307,Start
Malaysia,Mohd Abdul Wahid Endut,789361417,Stub
Malaysia,Abdullah Sani Abdul Hamid,801449223,C
Malaysia,Saifuddin Abdullah,546935871,Stub
Malaysia,Abu Seman Yusop,439708117,Stub
Malaysia,Abu Zahar Ithnin,802467163,Start
Malaysia,Adam Adli,789354060,Start
Malaysia,Ahmad Hamzah,789353928,Stub
Malaysia,Ahmad Maslan,798058722,Start
Malaysia,Abdullah Ahmad,802752208,Start
Malaysia,Mohd Eekmal Ahmad,805831414,Stub
Malaysia,Mohd Ali Rustam,789353954,Start
Malaysia,Lamri Ali,805923753,Start
Malaysia,Pandikar Amin Mulia,801220996,Stub
Malaysia,Shamsul Anuar Nasarah,789358984,Start
Malaysia,Awang Hassan,790313201,Stub
Malaysia,Amirsham Abdul Aziz,789359057,Stub
Malaysia,Tengku Azlan,789359068,Start
Malaysia,Ahmad Faizal Azumu,795727653,Stub
Malaysia,Baharum Mohamed,789359077,Start
Malaysia,Raja Kamarul Bahrin,789359095,Stub
Malaysia,Bernard Sta Maria,789359102,Start
Malaysia,Bong Kee Chok,789359109,Stub
Malaysia,Boo Cheng Hau,789359135,Stub
Malaysia,Chan Seng Khai,794067025,Start
Malaysia,Che Rosli,794990219,Start
Malaysia,Che Uda,798641007,Start
Malaysia,Chong Hon Nyan,799546918,Start
Malaysia,Chong Ted Tsiung,800728411,Start
Malaysia,Chor Chee Heung,772157575,Start
Malaysia,Chow Kon Yeow,801841027,Start
Malaysia,Chua Tee Yong,802772770,Start
Malaysia,Azimi Daim,718205319,Stub
Malaysia,Sulaiman Daud,805458276,Start
Malaysia,Zakaria Deros,804703685,Start
Malaysia,Rashid Din,805444233,Start
Malaysia,Dzulkefly Ahmad,794988468,Start
Malaysia,Er Teck Hwa,789667099,Start
Malaysia,Fariz Musa,789359385,Stub
Malaysia,Wong Tien Fatt,789359397,Stub
Malaysia,Mohd Firdaus Jaafar,743819105,Stub
Malaysia,Fong Chong Pik,799008805,Stub
Malaysia,Fong Kui Lun,798531872,Stub
Malaysia,Gan Peck Cheng,806161528,Start
Malaysia,Edward Gent,799540668,Start
Malaysia,Ghazali Shafie,789359287,Stub
Malaysia,Tajol Rosli Mohd Ghazali,799451022,Start
Malaysia,Gooi Hsiao-Leung,798472672,Stub
Malaysia,Manivannan Gowindasamy,789359211,Start
Malaysia,Abang Haji Openg,789355978,Stub
Malaysia,Halimah Mohamed Sadique,789359179,Stub
Malaysia,Hamdan Sheikh Tahir,789359338,Start
Malaysia,Mohamad Imran Abdul Hamid,789359053,Start
Malaysia,Hamim Samuri,798897268,Stub
Malaysia,Ahmad Bashah Md Hanipah,789359186,Start
Malaysia,Hasan Malek,796342099,Stub
Malaysia,Mohamad Hasan (politician),805405910,Stub
Malaysia,Ameir Hassan,798334920,Stub
Malaysia,Hassan Yunus,792673202,Start
Malaysia,Mohd Hatta Ramli,799505454,C
Malaysia,Aminuddin Harun,804949237,Stub
Malaysia,Mohd Hayati Othman,789359434,Start
Malaysia,Hee Loy Sian,789359483,Stub
Malaysia,Hiew King Cheu,789359500,Stub
Malaysia,Hoh Khai Mun,789359520,Start
Malaysia,Husam Musa,804976808,Start
Malaysia,Irmohizam Ibrahim,789359554,Start
Malaysia,Razali Ibrahim,789360742,Start
Malaysia,Mohd Idris Jusi,789360825,Stub
Malaysia,Wilson Nyabong Ijang,789360834,Stub
Malaysia,Ismail Mohamed Said,789361160,Start
Malaysia,Ismail Muttalib,789360947,Start
Malaysia,Ahmad Fuad Ismail,801505651,Start
Malaysia,Saifuddin Nasution Ismail,789361000,Stub
Malaysia,Siti Aishah Shaik Ismail,789530545,Stub
Malaysia,Kamarudin Jaffar,798638192,C
Malaysia,Mohd Jidin Shafee,797762863,C
Malaysia,Johari Abdul,794970677,Start
Malaysia,Kamarul Baharin Abbas,717606696,Stub
Malaysia,Kerk Kim Hock,718205760,Stub
Malaysia,Khalid Abdul Samad,789361366,Stub
Malaysia,Chris Lee Chun Kit,794447789,Start
Malaysia,Jeffrey Kitingan,789361400,Stub
Malaysia,Kong Cho Ha,789361388,Stub
Malaysia,Devamany S. Krishnasamy,790184450,Start
Malaysia,Lau Pak Khuan,789361465,Start
Malaysia,Lau Yew,805459326,Start
Malaysia,Lee Boon Chye,797977082,C
Malaysia,Lee Chee Leong,780680811,Stub
Malaysia,Lee Ying Ha,789361653,Stub
Malaysia,Lee Lam Thye,767413481,Stub
Malaysia,Philip Lee Tau Sang,796172387,Start
Malaysia,William Leong Jee Keen,789361711,Stub
Malaysia,Liew Chin Tong,789359444,Stub
Malaysia,Lilah Yasin,801328134,Stub
Malaysia,Lim Si Pin,789359488,Start
Malaysia,Ling Liong Sik,789359494,Start
Malaysia,Liou Chen Kuang,789360791,Stub
Malaysia,Fadzil Mahmood,789360940,Start
Malaysia,Mohamed Hanipa Maidin,799564059,Stub
Malaysia,Malcom Mussen Lamoh,796162213,Start
Malaysia,Karim Mansor,789360871,Start
Malaysia,Michael Manyin,799448968,Stub
Malaysia,Mas Ermieyati Samsudin,797790148,Start
Malaysia,Matulidi Jusoh,789370710,Start
Malaysia,Md Sirat Abu,789368447,Stub
Malaysia,Taib Azamudden Md Taib,789361876,Stub
Malaysia,Mohamad Aziz,794636323,C
Malaysia,Mohamad Shahrum Osman,802304359,Start
Malaysia,Zahrain Mohamed Hashim,793678534,Start
Malaysia,Mohamed Khaled Nordin,798644652,Start
Malaysia,Mohd Nasir Hashim,789368442,Stub
Malaysia,Mohsin Fadzli Samsuri,789362069,Stub
Malaysia,Abdul Rahman Mokhtar,715035912,Stub
Malaysia,Mohd Nor Monutty,763876833,Start
Malaysia,Muhammad Husin,798521153,Stub
Malaysia,Mujahid Yusof Rawa,740658363,Stub
Malaysia,Mustapa Mohamed,789361743,Start
Malaysia,Nasarudin Hashim,794584592,Start
Malaysia,Mohd Nasir Ibrahim Fikri,797774050,Stub
Malaysia,Harrison Ngau Laing,797182387,Start
Malaysia,Mohd Nizar Zakaria,797596345,Start
Malaysia,Noor Ehsanuddin Mohd Harun Narrashid,789362014,Start
Malaysia,Mohd Nor Othman,789362133,Stub
Malaysia,Noraini Ahmad,801330042,Stub
Malaysia,Ariffin Omar,789362150,Stub
Malaysia,Napsiah Omar,789367904,Start
Malaysia,Ong Kian Ming,799041144,Start
Malaysia,Mansor Othman,789361859,Stub
Malaysia,Simoi Peri,789361897,Stub
Malaysia,Mohd Puad Zarkashi,789361921,Start
Malaysia,Mohd Radzi Sheikh Ahmad,804556284,Start
Malaysia,Annuar Rapaee,789667895,Start
Malaysia,Marcus Rex,789361998,Start
Malaysia,Othman Saat,789362143,Start
Malaysia,Shafie Salleh,789362156,Start
Malaysia,Samsudin Osman,796007106,Start
Malaysia,Ahmad Shabery Cheek,789368900,Stub
Malaysia,Syed Sheh Shahabudin,789368242,Stub
Malaysia,Badrul Hisham Shaharin,760180917,Stub
Malaysia,Abdul Aziz Shamsuddin,789368318,Start
Malaysia,Mahadev Shankar,799096901,Start
Malaysia,Steven Sim,802784737,C
Malaysia,Sim Tong Him,789367881,Stub
Malaysia,Sim Tze Tzin,789368521,Start
Malaysia,Siti Mariah Mahmud,804556604,Start
Malaysia,Siti Zailah Mohd Yusoff,797458550,Start
Malaysia,Ahmad Lebai Sudin,789368583,Stub
Malaysia,Suhaimi Hassan,789368941,Start
Malaysia,Osu Sukam,758998682,Stub
Malaysia,Syed Nasir Ismail,805392558,Stub
Malaysia,Syed Saddiq Abdul Rahman,804009781,Stub
Malaysia,James Chan Khay Syn,789361748,Start
Malaysia,Sulaiman Taha,789667817,Start
Malaysia,Tan Ah Eng,789361795,Start
Malaysia,Julian Tan Kok Ping,774491819,Start
Malaysia,Tan Keng Liang,787395539,B
Malaysia,Tan Kok Wai,773237867,Start
Malaysia,Tan Tee Beng,805966591,Start
Malaysia,Tang Heap Seng,689248087,Stub
Malaysia,Teng Boon Soon,798878028,Stub
Malaysia,Teo Nie Ching,804091573,GA
Malaysia,Chandra Mohan Thambirajah,779584984,C
Malaysia,Vijayaratnam Seevaratnam,769970063,B
Malaysia,Daniel Wa Wai How,763159813,Start
Malaysia,Wan Abdul Rahim,806054094,C
Malaysia,Wee Han Wen,793666936,C
Malaysia,Elizabeth Wong (politician),798351135,Stub
Malaysia,Wong Foon Meng,798284140,Start
Malaysia,Wong Sze Phin,802965442,GA
Malaysia,Ibrahim Yaacob,794066909,Start
Malaysia,Yap Soo Huey,805402660,Stub
Malaysia,Yeap Ghim Guan,798877174,Stub
Malaysia,Hannah Yeoh,789369293,Start
Malaysia,Michelle Yesudas,789370511,Start
Malaysia,Yeung Kwo,790303932,Start
Malaysia,Oscar Ling Chai Yew,785956481,Start
Malaysia,Stephen Yong Kuet Tze,789369001,Stub
Malaysia,Yusmadi Yusoff,757542448,Stub
Malaysia,Adli Zahari,792054412,C
Malaysia,Syed Zahiruddin,803847313,Stub
Malaysia,Hamzah Zainudin,789370540,Start
Malaysia,Phahrolrazi Zawawi,798535115,Stub
Malaysia,Mohd Zin Mohamed,789370533,Start
Malaysia,Budiman Mohd Zohdi,690430012,Stub
Malaysia,Zuraida Kamaruddin,791273016,Stub
Malaysia,Abang Haji Abdillah,789370406,Stub
Malaysia,Abdullah CD,789370490,Stub
Malaysia,Abu Samah Mohd Kassim,794306484,Stub
Malaysia,Ahmad Zaidi Adruce,789369026,Start
Malaysia,Ahmad Ismail (Malaysian politician),796684896,Start
Malaysia,Kontek Kamariah Ahmad,794018978,C
Malaysia,Sapawi Ahmad,805458679,Start
Malaysia,Zainal Abidin Ahmad (writer),789667856,Start
Malaysia,Abdul Rahman Andak,715849493,Start
Malaysia,Anwar Abdul Malik,789369231,Start
Malaysia,Asyraf Wajdi Dusuki,800849799,Stub
Malaysia,R. G. Balan,799712543,Start
Malaysia,Abdul Aziz bin Husain,789370107,Stub
Malaysia,Chan Tzun Hei,794019405,Start
Malaysia,Chen Tien,798447592,Start
Malaysia,Chin Peng,797403713,Stub
Malaysia,Chong Kah Kiat,789370467,Stub
Malaysia,Christina Liew,789444791,Start
Malaysia,Lily Eberwein,789370558,Start
Malaysia,Eu Chooi Yip,799746271,C
Malaysia,Fauzi Abdul Rahman,747575838,Stub
Malaysia,Najwan Halimi,800958616,Start
Malaysia,Hii King Chiong,722816132,C
Malaysia,Akmar Hisham,802374238,C
Malaysia,Hishamuddin Rais,785666531,C
Malaysia,Hasnoor Hussein,788976235,Stub
Malaysia,Mazlan Ismail,789178189,Start
Malaysia,Shahlan Ismail,749525793,Stub
Malaysia,Jamil Khir Baharom,800142151,Start
Malaysia,Hashim Jasin,784341377,Start
Malaysia,Heah Joo Seang,683715284,Stub
Malaysia,Kassim Ahmad,802739786,B
Malaysia,Azlan Mohd Lazim,802833516,C
Malaysia,Lee Boon Chim,760582937,Stub
Malaysia,Rashid Maidin,798143123,Stub
Malaysia,John Victor Morais,769772602,Stub
Malaysia,Abang Muhammad Salahuddin,794645793,Start
Malaysia,Mohamamad Fatmi Che Salleh,709712219,Start
Malaysia,Sedomon Gunsanad Kina,709825686,Start
Malaysia,Murugesan Sinnandavar,785096398,Stub
Malaysia,Hashim Suboh,723462528,B
Malaysia,Sukarti Wakiman,800857179,Start
Malaysia,Nathaniel Tan,797555519,Start
Malaysia,Lai Teck,786208494,Start
Malaysia,Kamarulzaman Teh,716531360,Stub
Malaysia,Jason Teoh,776060591,C
Malaysia,R.S. Thanenthiran,776247440,Start
Malaysia,Waytha Moorthy Ponnusamy,805559437,Start
Malaysia,Amani Williams Hunt Abdullah,731781828,Start
Malaysia,Eli Wong,805574187,Start
Malaysia,Ismail Yaacob,795868374,C
Maldives,Rozaina Adam,722240007,Start
Maldives,Aneesa Ahmed,783562942,Start
Maldives,Mariyam Azra,794434204,Stub
Maldives,Fatima Ibrahim Didi,798896626,Start
Maldives,Mariya Ahmed Didi,725465633,Start
Maldives,Hala Hameed,760887503,Start
Maldives,Nasreena Ibrahim,800860235,Start
Maldives,Amina Kabafa’anu,782834893,Start
Maldives,Mariyam Kaba'afa'anu Rani Kilege,783682344,C
Maldives,Dunya Maumoon,723471238,Stub
Maldives,Anara Naeem,803784152,C
Maldives,Fathimath Dhiyana Saeed,773078693,Stub
Maldives,Abdul Majeed Abdul Bari,776134261,Start
Maldives,Ahmed Adeeb,799231178,Start
Maldives,Asim Ahmed,773236774,Start
Maldives,Hussain Rasheed Ahmed,767741429,Start
Maldives,Mohamed Amin Didi,759833427,Start
Maldives,Hassan Farid Didi,795980269,C
Maldives,Ibrahim Didi,787367107,Start
Maldives,Mohamed Didi,742230733,Stub
Maldives,Maumoon Abdul Gayoom,781990773,Start
Maldives,Abdulla Hameed,800958423,Start
Maldives,Abdul Rasheed Hussain,787404087,Start
Maldives,Mohamed Zahir Hussain,806208290,C
Maldives,Abbas Ibrahim,787620728,Stub
Maldives,Ilyas Ibrahim,787797241,Stub
Maldives,Qasim Ibrahim,789098398,Start
Maldives,Thoriq Ibrahim,692141335,Stub
Maldives,Ahmed Inaz,799228816,Stub
Maldives,Moosa Ali Jaleel,801011064,C
Maldives,Mohamed Jameel Ahmed,794531326,Stub
Maldives,Muhammad Jameel Didi,782359593,C
Maldives,Abdulla Jihad,698807345,Stub
Maldives,Mohamed Latheef (ambassador),778835643,Start
Maldives,Mustafa Lutfi,799237014,C
Maldives,Mohamed Ashmalee,698807297,Stub
Maldives,Ahmed Jamsheed Mohamed,752090492,Stub
Maldives,Mohamed Munavvar,699979806,Start
